@relation 'epit.train-weka.filters.unsupervised.attribute.Remove-R13,56-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Remove-R1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute 0.241ProtFP2.1+0.239KF2.1+0.233T1.1+0.233ST1.1+0.232VHSE3.1... numeric
@attribute -0.294Z1.1+0.258VHSE1.1+0.241MSWHIM2.1-0.236BLOSUM1.1+0.234ProtFP1.1... numeric
@attribute 0.287ProtFP3.1+0.274VHSE4.1+0.239BLOSUM7.1-0.239T3.1+0.236Z4.1... numeric
@attribute 0.292ProtFP6.1-0.248VHSE8.1+0.236BLOSUM6.1-0.232Z3.1-0.231F5.1... numeric
@attribute 0.331ProtFP4.1-0.282KF8.1-0.238BLOSUM8.1-0.231ST3.1-0.227MSWHIM1.1... numeric
@attribute -0.378ProtFP5.1-0.287KF3.1-0.235BLOSUM4.1-0.212KF1.1+0.205Z5.1... numeric
@attribute '-0.453ProtFP7.1+0.314KF6.1+0.29 BLOSUM10.1+0.264BLOSUM9.1+0.257ST7.1...' numeric
@attribute 0.455ProtFP8.1-0.394BLOSUM10.1+0.329BLOSUM9.1+0.317KF10.1-0.274KF6.1... numeric
@attribute -0.466KF10.1+0.319ProtFP8.1+0.304BLOSUM9.1-0.252ST7.1+0.235MSWHIM2.1... numeric
@attribute '0.373Z5.1-0.317ST4.1-0.264KF7.1-0.264ProtFP8.1+0.26 BLOSUM4.1...' numeric
@attribute -0.348BLOSUM10.1-0.28BLOSUM9.1-0.241ProtFP7.1+0.239T4.1+0.236KF5.1... numeric
@attribute -0.613KF5.1+0.315F1.1-0.273KF10.1+0.265KF7.1-0.211BLOSUM9.1... numeric
@attribute Class {Negative,Positive}

@data
-1.679187,-2.446936,1.907844,-2.220949,0.165473,7.240313,1.119469,0.479884,-0.256649,0.351725,-1.160355,0.172159,Negative
-10.214759,2.130871,7.941442,-2.121528,-2.817316,1.60764,-1.418391,-0.017182,-0.129392,0.19184,-0.570709,0.85576,Negative
3.691636,-1.642334,4.250226,-9.093261,1.567564,2.476872,0.489231,-0.095068,-1.743856,0.28488,-1.194697,0.080453,Positive
-4.142523,10.182726,8.558498,-6.480329,-2.143154,2.446855,3.479413,-2.62281,-2.782684,-1.852901,3.887583,-2.344206,Negative
1.441705,1.142568,-0.84542,2.455922,-2.285951,-0.34959,-0.680967,0.609042,0.18201,-0.224746,-1.384812,0.801017,Negative
2.030516,6.390676,2.817058,-0.860375,-1.195527,0.375836,-0.296179,2.535155,1.840523,0.823367,-1.332652,-0.483498,Positive
-11.775073,-5.819761,0.079292,0.434387,3.103368,-3.615991,0.315807,1.531729,2.078271,0.191322,0.378448,-0.05492,Negative
-1.729416,1.567209,0.703614,-3.827074,1.880806,1.119893,1.025037,-2.156061,1.127042,-0.087237,-0.946918,-1.062492,Negative
-3.783361,2.221331,-4.689118,2.925992,2.916214,-0.468584,0.166613,-3.013704,1.928294,-0.941011,-1.014452,0.139779,Negative
-0.065604,9.096859,6.52388,-4.633159,2.318181,1.333657,2.46251,-0.874054,-2.878925,-1.458933,1.638365,-0.97847,Negative
5.441477,-0.484787,-0.806013,2.177501,3.039161,0.157264,1.117853,-1.889787,0.316109,-0.144936,-1.022879,0.229996,Positive
1.349107,4.949281,-4.331866,-0.329722,-1.681167,0.209742,-2.660205,-1.109555,-0.06753,0.448225,0.580373,1.685512,Negative
5.547992,-0.85829,-0.965444,2.20517,0.207773,3.370041,-3.51135,-1.657121,-0.795769,0.928086,2.154791,0.434843,Negative
3.929379,2.13334,-2.752143,0.430087,-0.44767,-3.318228,-2.748608,1.533703,0.643693,0.312681,-0.438814,0.38919,Positive
1.278683,2.740249,-1.763098,3.236051,0.326566,0.477389,-0.98513,-0.461142,0.676405,-0.408426,0.549138,0.56102,Negative
1.161781,-12.516626,-2.670284,-5.950505,-4.300142,0.795441,-0.913663,-0.287043,-2.860562,-0.212745,0.254828,-0.787831,Positive
5.87742,0.919068,0.28331,1.639444,0.64303,0.977239,0.219136,-0.57697,-1.335293,2.549943,-0.666158,-1.04684,Negative
1.729717,2.109471,3.292315,3.512412,2.325339,-1.851217,0.947709,-2.13192,-0.076009,-2.292582,0.435921,0.504515,Negative
-4.909458,0.750757,2.341221,-2.129768,-1.997227,-3.387748,0.593891,-1.353978,-1.819028,1.576747,0.222287,-0.422741,Negative
3.691636,-1.642334,4.250226,-9.093261,1.567564,2.476872,0.489231,-0.095068,-1.743856,0.28488,-1.194697,0.080453,Negative
-8.43106,-4.526263,-1.404612,-5.513694,2.926286,-0.853747,0.232178,2.793282,-0.364147,1.733253,1.012118,-0.007147,Negative
1.611256,0.698962,-0.462363,-0.695676,-4.008262,-1.798896,-1.756046,-0.649348,0.506472,-0.796304,-1.98546,0.202643,Negative
-0.76537,1.426862,-0.649194,1.566217,-1.814021,-2.071755,-1.952757,2.130434,1.299588,-0.112595,0.828183,-0.490989,Negative
12.584596,6.360897,6.352892,4.284823,-2.031288,-2.408955,-1.311326,3.007477,0.501147,-0.332181,0.04544,0.093934,Negative
0.292377,-2.151686,-0.421739,0.890752,1.112884,-0.967444,-0.243653,-0.362681,1.470803,0.838593,1.519202,0.926242,Negative
-3.904519,3.177782,-2.899567,-0.137447,-0.517988,-1.0548,0.92141,2.329911,1.771377,-0.030209,-0.63925,0.925371,Positive
-2.113464,1.324021,0.720374,-0.214608,0.69762,-1.68697,1.499678,1.479125,1.082082,1.043889,1.814667,0.39845,Negative
-3.286067,2.661378,1.479457,-1.40261,-1.028979,2.119187,-0.573812,0.372742,-1.085576,-0.697193,-1.815002,0.859891,Positive
-7.492161,5.278294,-2.494375,3.659634,0.844552,3.644796,0.060567,1.648121,-0.526184,1.857689,0.899964,1.209092,Negative
0.365375,-1.586714,-3.377143,-1.370223,2.616394,1.107237,0.777349,-1.347331,0.5646,-0.817731,-0.978919,1.142052,Negative
-0.794861,-1.395239,-2.010308,1.063169,3.565437,0.527891,-0.641358,0.051318,0.80602,1.71662,1.583931,0.514833,Negative
0.412058,0.903753,2.722407,4.334727,-1.033618,2.594012,2.870396,-1.031108,2.468121,-0.326156,2.710756,-1.028345,Negative
-9.43477,-3.198196,7.239597,-2.939647,-2.028631,1.174887,-1.37499,-0.871369,0.161442,0.276175,0.10578,0.613057,Negative
1.072083,-1.98195,0.599018,0.949884,-0.565137,-0.764107,-0.109018,0.048721,0.34315,-0.037757,0.408277,-0.820938,Negative
-1.561168,-1.286978,-0.270068,-0.138163,-1.066562,0.190224,-1.054181,-0.237213,0.490132,-0.087238,-0.11542,1.197086,Negative
-5.642423,-1.782525,-1.770257,-3.009893,1.501594,1.534509,1.050227,0.275625,-1.507096,1.144983,-2.086311,-1.78669,Negative
1.785938,2.408569,-1.273979,-0.488911,-0.492699,-2.522591,3.969448,-0.996558,-3.74277,-0.290533,-1.757272,-0.18666,Negative
5.431418,3.21119,0.023526,0.912451,-1.225737,-3.508978,-1.936125,0.927772,1.509522,1.14628,1.841136,-1.311542,Negative
2.440933,-1.389942,-2.197339,-3.746429,-1.927762,1.049737,0.498599,2.103483,1.074772,-0.205856,0.802635,-0.578332,Positive
2.543226,2.193729,-3.11303,-2.078511,-1.063412,-0.129734,-0.083191,-0.910933,0.814517,-0.232332,0.91316,0.875676,Negative
-0.282907,8.82439,-3.086726,3.362322,-2.412314,-0.23126,-2.164107,-0.238887,0.851329,-0.524413,-1.269023,0.66265,Negative
-6.630389,-4.004409,0.951262,4.116629,-0.205041,2.094022,3.168979,-0.81155,0.534978,1.784725,-1.633225,0.111491,Negative
-3.680335,-0.276862,2.256269,2.971387,-0.769635,2.659912,-1.765655,-1.124716,0.689472,0.623743,1.141249,0.495119,Negative
-0.520744,-3.217201,-2.229557,-3.432304,-1.191063,-2.326759,-3.019838,-3.114019,-1.858259,0.231095,2.758962,1.467728,Negative
-1.307042,-4.609235,-3.429684,-3.164692,-1.000192,-0.547081,-0.388136,0.544072,0.936562,0.464706,2.224391,0.561355,Positive
0.166161,-1.1745,-1.489471,1.767352,-1.157589,1.666986,-0.669352,1.137834,0.772869,-0.112446,-0.304422,-1.063866,Negative
-6.064055,-2.001622,0.431152,-0.801365,4.252081,-5.65869,2.036248,1.167525,-0.168114,-3.141922,0.892043,0.892075,Positive
3.125586,-2.526199,0.73987,0.862447,-1.372868,-2.152834,-0.686984,0.106276,-0.869239,1.68957,-0.177198,-0.265662,Positive
-3.64449,-1.910603,-1.702049,-1.062732,-0.283479,1.551045,0.779459,0.421992,1.226442,-0.605386,-0.5229,0.840472,Negative
6.225464,5.289244,2.218477,2.640654,-0.611781,0.498136,0.201241,1.250577,0.380094,0.324132,0.117054,0.024239,Positive
2.290298,-1.230676,-2.809974,-0.223986,1.712066,0.498598,0.516346,-1.012744,1.52789,0.352407,-0.126403,1.020304,Negative
4.714153,0.094244,2.948538,2.524707,4.314191,1.927899,-1.483806,-0.725838,0.889258,0.390629,0.812253,-0.827709,Negative
0.714778,-0.024193,-0.432476,1.35818,0.86222,-2.579347,-1.419847,-0.993556,-0.471027,2.226661,1.261488,0.998606,Negative
-0.786543,2.834725,-1.991699,2.941201,0.67189,-1.363912,-0.059613,0.166268,1.630724,0.10415,-0.756377,-0.089873,Positive
-0.193926,-2.976186,-0.408416,-1.422221,-2.948966,0.850473,-2.08023,-1.443709,-0.786637,0.800396,0.930165,1.725269,Negative
0.109902,2.186848,-2.451627,0.897859,0.117264,2.168432,-1.50365,-0.755713,-0.509225,0.73132,0.350092,-0.170363,Positive
4.611524,-0.386315,-0.4226,-0.511775,-1.273461,-4.584509,-0.134932,-0.605552,0.645166,1.463615,-2.452123,-1.237602,Positive
-2.972912,2.449539,1.54898,1.143452,-3.480338,-1.521039,-0.33995,0.040521,0.936392,1.328361,-0.637431,1.657048,Positive
-1.544483,-1.533189,-1.299023,0.438736,0.578976,-1.698164,0.357959,0.145008,0.817039,-0.176047,1.272007,-0.558273,Negative
-8.156531,-6.459426,-3.71193,-0.390827,-2.279321,1.854516,0.247886,0.880946,-0.650306,-1.200521,-0.577539,-0.593183,Negative
-13.110124,-3.978218,4.375277,-2.323797,-1.604061,0.562791,-0.919196,0.313733,0.299422,0.710714,0.394513,0.361721,Negative
0.893993,-1.937745,3.353503,-1.064525,-1.520876,-0.469438,2.322842,-1.522599,-2.861056,-1.69923,-0.214321,0.816031,Positive
5.723206,0.029957,-5.045569,-0.42228,-2.410877,0.602657,-0.039865,-2.897769,-0.175688,-0.409278,-1.74317,2.163425,Positive
3.73033,0.282192,-0.982494,1.068994,0.133023,0.008299,2.422478,-1.119827,-0.673357,1.737648,0.039903,0.580745,Negative
0.169621,4.190379,-2.191909,0.051493,0.808175,4.482441,-2.40999,0.642692,-1.742633,-1.271265,-0.108775,-0.907885,Negative
3.624398,-1.060056,-2.873313,-0.088988,-0.192292,1.607088,-1.478467,-0.775129,0.295591,0.702197,1.433921,0.557349,Negative
-7.08212,-1.880935,-0.340405,0.150148,-2.331768,-0.888844,0.977439,-0.678803,-1.730009,-1.76614,1.515198,1.184189,Positive
-2.99772,-5.74674,3.935765,2.267537,-4.231094,-0.879291,-1.881765,-0.179036,-0.790085,-0.408152,0.123032,-1.621314,Positive
-3.321786,-1.376734,-3.537989,0.006086,-0.288522,0.593263,0.420364,0.295413,1.001533,0.459278,0.78509,-0.3593,Negative
0.692844,-0.071218,-2.507141,1.162342,0.122559,-0.242363,-2.624328,-0.234653,0.368173,-0.815804,0.303686,-1.026779,Positive
0.959677,-0.401344,-2.96147,-1.491484,3.069965,-0.201004,-1.752995,-1.405972,0.398924,-0.523625,0.625755,0.8704,Positive
-2.29422,4.722309,1.449117,-1.457682,-0.25229,1.350753,-1.961655,0.387918,-0.80971,1.327979,1.345264,2.020215,Positive
-0.419583,4.625011,-1.81727,2.248728,1.547952,-1.247324,0.362496,-4.539776,-0.337959,-1.507668,-0.179146,-0.737342,Negative
0.841903,-0.7113,-2.733841,-0.517606,-0.297384,1.527882,-1.641097,-2.551792,-0.704072,-0.621672,-0.3476,1.604283,Negative
-3.986661,0.148734,0.285829,3.692729,-3.090118,0.725189,1.999667,-0.474379,-0.364387,-0.495436,1.379111,0.303399,Positive
-3.010662,7.178843,-3.51442,3.089429,1.648054,-0.087461,0.901172,-0.199807,-1.149061,-0.840881,-1.237773,0.378026,Negative
-1.701242,-1.26001,0.17633,0.279574,1.172191,0.891721,0.232339,-0.182846,-0.654591,-0.080813,0.994398,-0.941049,Negative
-0.0668,3.149058,-0.560511,0.564177,-2.323807,-0.822429,0.994577,0.18787,-0.107896,1.894442,-0.631741,0.295352,Negative
-6.379456,0.298827,-1.440219,3.714205,-0.075038,-0.290183,1.427036,-0.80197,-0.931277,-0.961333,1.278791,-0.590576,Negative
-2.073415,1.224903,-2.478967,-1.11454,-1.944725,1.240103,-0.959705,2.668011,-0.397292,-0.712314,0.799141,-0.895891,Negative
-4.102997,0.995849,3.002972,1.017083,-2.784501,-3.238639,1.843907,1.129682,0.334917,0.566096,-0.955207,-0.826853,Positive
6.39624,-2.025581,0.097371,1.395505,-1.523673,1.3704,1.231422,-0.060608,-1.278029,-1.965948,1.4262,0.539744,Positive
2.524234,-0.604494,-2.294516,0.547385,-1.58431,0.231695,-1.992794,-0.064614,0.817337,-1.177544,-0.008413,-1.150353,Negative
-3.309259,0.770671,3.936782,2.069099,0.042794,-1.272995,-0.245566,-1.340979,-1.875747,-3.053111,0.139652,0.029025,Negative
-3.5204,-1.469738,0.097375,0.167829,2.126144,-1.667771,-1.130572,-2.049547,0.944974,0.452201,0.256154,0.889492,Negative
2.593009,1.867155,1.98601,2.34845,1.492121,-0.242271,-2.586113,1.722185,-0.628299,-0.225579,0.393795,0.617646,Negative
0.026456,-1.979544,-0.156122,-0.65242,4.558472,-1.137031,-1.855959,-0.358972,-0.370703,0.714875,0.182752,-1.481495,Negative
4.03504,2.485624,-0.09087,0.762296,-1.049366,2.629938,-0.181771,1.179458,0.111874,-0.178555,0.935692,-0.935675,Positive
-4.04826,3.654593,-0.55555,0.123941,0.265717,-0.837739,-3.213358,-1.702757,-0.214443,-0.718837,-0.375474,-0.391321,Negative
0.338978,3.05562,1.692989,4.311152,0.569104,2.511727,-3.248332,-1.375199,0.127692,-0.823849,0.735741,-0.754564,Negative
2.45634,-2.627605,-1.328782,-1.02411,2.917722,-1.427498,2.018733,-1.474703,2.946251,1.591249,-0.188217,-0.625897,Negative
-2.678927,6.706242,2.743562,-7.334933,1.595917,4.079645,-0.059567,0.162841,-1.485952,1.458939,-0.497547,0.579334,Positive
2.870441,-1.017301,0.223596,0.106678,-5.259315,1.154226,2.239008,-0.497609,-1.651131,1.213621,-0.521868,-1.455335,Negative
-0.688016,4.927631,0.786106,-1.282992,0.624741,1.441835,1.496107,-0.507302,-1.993792,2.625832,-2.845855,-0.842817,Negative
-5.198685,-6.924613,2.194476,1.560578,-1.769511,-0.535924,0.650432,-0.411169,2.365168,0.024488,-0.18021,0.513432,Negative
-8.633243,-2.993481,-2.283107,2.686841,1.495204,0.540707,1.366003,1.547543,-0.17879,0.355576,-0.737988,0.026383,Negative
2.346145,0.64996,2.975161,-0.597686,-2.149706,-2.943692,2.206343,0.992999,-0.619629,0.948358,1.186056,-1.019274,Positive
-0.762009,-2.094278,1.492364,0.331485,-0.271291,1.228752,1.055828,-0.366742,-1.386314,0.28191,0.054385,-0.388708,Positive
1.274826,-1.995082,-0.362624,1.526528,0.163114,0.423085,-0.74804,0.506169,-0.65131,-1.496216,0.989017,-1.443988,Positive
-4.275758,1.422834,4.462099,1.443801,-0.757853,-2.878443,1.79088,-2.499539,-2.405464,-2.563799,0.559096,-1.740016,Negative
3.598362,2.362119,-1.215797,-0.418311,-0.341406,-0.641968,-1.83617,-2.613243,2.409345,1.040326,0.413014,0.276105,Positive
1.540235,4.901571,3.079236,-2.78039,1.106374,-0.37902,1.56755,2.630082,0.946285,1.305918,-0.885045,1.537822,Positive
5.531027,-0.557379,0.802874,0.649034,-1.985348,-2.188548,-1.577717,0.961191,0.275278,0.91273,-0.316954,-0.748367,Negative
0.829734,1.914989,-0.678515,-2.171718,-0.669949,1.675363,1.44751,1.017531,-1.818182,0.471834,-0.403509,-0.541231,Positive
-0.546593,0.73897,-0.371908,1.52742,-3.043544,2.463253,-0.202803,-0.546789,-1.278225,0.552635,-1.572993,0.331854,Negative
-0.552626,-3.989123,-2.617179,-0.755543,-0.934843,-1.262477,-0.250073,-0.888444,-1.21858,1.485746,-1.201336,-0.620126,Negative
-3.057047,-1.816065,-2.010744,2.09358,3.213864,1.335372,0.224787,0.189344,0.694582,2.344493,1.537295,1.102621,Negative
0.476062,3.359467,1.365139,0.398228,3.027422,1.31665,1.851532,-0.202238,1.681175,0.862751,-0.854949,0.842496,Positive
-4.079255,-0.880602,-0.499942,-1.679991,0.818508,-7.101436,3.7453,-0.128252,-3.746575,-5.296534,3.275939,0.560381,Positive
-1.544313,-0.849884,-3.204296,-3.640202,-2.499297,4.512404,-1.714964,0.264971,-1.888093,-0.874516,0.482543,0.833772,Negative
0.897027,1.727595,-0.767264,-2.925794,-4.441198,0.422223,-2.026543,0.900133,-1.393065,-1.088114,1.13338,0.255353,Positive
-2.281574,1.085881,1.876308,2.094912,-0.759327,-0.32391,0.604598,0.935342,0.504439,0.153078,-0.172884,-0.745052,Positive
1.191491,-0.482476,-3.031327,1.082272,-1.519078,0.500971,-1.352941,-0.695205,-0.437148,-0.600171,0.552518,0.593677,Negative
-0.703075,0.708499,-1.313096,4.077248,0.40716,0.823917,-0.83815,-1.777326,-1.286053,-0.140435,-1.774749,-0.219108,Positive
3.713303,-1.995464,-2.048961,-0.480458,0.23967,-0.123661,-0.108017,1.181245,0.973222,0.197383,0.133285,0.524581,Negative
-2.283831,1.450206,-1.42257,4.31884,3.346346,-1.88586,-0.205079,0.301106,0.43936,-0.578861,-2.25998,-0.777138,Negative
-6.401964,6.041122,8.163975,-3.914922,-0.937212,1.998932,0.939261,-1.489983,-1.978871,-1.057324,1.076763,-1.093538,Positive
-4.904207,6.22951,-3.155766,2.608627,0.686714,1.268179,1.206173,2.077771,-0.664544,0.414268,0.721609,1.013918,Negative
-12.939297,-1.082508,4.072861,2.784068,-1.12961,1.495493,-0.340297,-0.156838,0.773225,1.025559,-0.096136,0.380672,Negative
3.954368,1.301334,-2.819341,-2.235994,-3.9103,-1.538185,0.462856,0.398175,-0.036318,1.830668,2.286036,-0.439247,Negative
3.338978,0.643439,-0.581302,2.926288,3.622184,-0.086951,-2.634258,-1.783976,-0.991712,1.023376,-0.092919,-2.31552,Negative
2.157607,7.235481,6.437318,-5.151267,-1.187779,-0.578557,2.535391,-2.730659,-2.285828,0.994663,0.228074,-1.891808,Negative
0.084479,-2.396966,-3.586372,-3.624326,1.000525,4.81228,1.880362,-0.993379,-1.438089,-0.760591,-3.707848,-1.0017,Positive
3.113664,5.487232,4.980423,-9.360807,1.212628,2.098721,1.397591,-1.904269,4.245776,-0.663804,0.441091,0.014153,Negative
-2.429184,-3.420217,2.490391,4.984022,1.438203,3.080713,1.758085,1.108444,0.709585,1.083775,-0.01086,1.147992,Negative
2.176837,1.712688,-1.796727,2.164369,0.833458,0.286127,-0.523938,2.039741,-0.039304,0.354015,0.400534,-0.225293,Negative
-4.603562,2.143873,0.038503,1.71248,1.135248,0.314,2.696442,-2.224159,1.716119,-0.873843,1.253365,-0.595997,Negative
-1.348362,2.086123,-3.139416,-0.003469,1.255786,-2.447405,-0.761124,-2.056096,-1.091628,-1.830588,0.332284,2.059036,Negative
2.162668,-1.45013,3.778618,3.006831,5.248822,-1.323045,-0.829017,1.604008,-1.118614,-0.609501,-1.000439,1.086254,Negative
1.897267,3.203079,3.245956,3.728736,-0.707358,0.413505,-0.718539,-0.557658,1.726735,-0.105188,-0.933739,0.341369,Negative
4.152598,-0.509255,-0.567128,-0.921557,-7.336178,-2.655897,-0.814281,-1.456907,2.665393,0.286827,0.304687,-0.096708,Negative
2.605192,0.112033,6.636754,-2.903256,6.150898,-0.292612,-0.896663,2.318932,-1.817767,0.304621,-0.87473,1.169575,Negative
-1.780802,1.355649,0.334235,-3.095598,-3.622799,-1.046521,-1.998491,-1.190288,-0.810805,1.664766,1.041606,0.17631,Positive
4.693294,1.225852,0.55823,0.946121,0.626833,1.550641,-0.177545,0.202812,-0.585214,0.748716,-0.035335,2.137537,Negative
1.156532,0.686267,-2.12285,0.68539,-2.424949,-0.164954,-0.050631,0.13787,0.929582,0.794355,-0.162815,0.947009,Negative
-5.274491,1.816131,-3.077061,2.040657,0.907955,-1.366443,1.151491,1.908521,1.41777,1.086238,-0.754375,1.253847,Positive
0.918022,0.648138,0.226259,2.246898,1.83729,0.731153,1.76569,0.879302,-1.929656,-0.811318,0.15768,1.58895,Positive
1.706996,-4.239977,-0.572698,-0.503231,-1.923073,0.050418,-0.464817,-0.780421,-1.147363,2.414488,1.196489,0.536998,Negative
2.66761,3.040338,1.717907,1.85539,-0.467681,1.948564,-0.535947,0.888631,-0.213024,-1.408868,2.329821,-1.287158,Positive
5.28519,-1.174443,2.304765,2.786782,-0.396893,1.962262,0.191328,0.839897,0.494663,0.791759,-1.460301,-1.600822,Negative
-0.869196,-0.073163,-1.341021,-3.684819,-1.226143,2.341818,-0.695538,-0.417311,-1.3428,0.935403,0.760566,0.574297,Positive
-4.108966,-0.121939,-2.425482,1.132633,3.214447,-3.270344,0.240904,0.694174,0.755351,1.03712,-0.787823,-0.520395,Negative
-7.071833,-5.204859,7.608606,2.699366,-1.185525,2.480177,-0.038699,0.28779,0.128462,0.20542,-0.773436,0.636217,Negative
3.821027,3.766586,4.970575,-1.78945,-0.697087,2.842915,2.164646,0.954703,-0.477466,1.204241,1.047435,-2.443002,Positive
5.221233,-4.139287,-2.044028,-4.814403,-3.389235,2.965457,0.114691,2.136354,-0.846891,-1.361157,0.9062,-1.436796,Negative
-1.659561,2.051502,-0.486006,0.613655,3.31685,0.293826,-0.480453,1.571888,1.023515,1.368564,1.370767,-0.426554,Negative
0.672923,-1.068307,0.723719,1.222893,-1.465469,-5.803448,0.92545,0.332862,-1.374009,-2.29734,0.109648,1.921455,Negative
10.174871,-3.062656,4.367626,-3.787638,0.106813,-0.922519,2.056764,0.986922,-1.910577,0.62983,-2.810459,1.832228,Positive
-2.904484,0.264497,-5.071945,-2.903565,3.004001,-0.530885,-1.341984,1.247651,-0.675313,0.018406,0.790138,1.283194,Negative
-2.744293,0.123996,-0.877777,-2.29345,2.647791,-4.300377,-0.99122,2.772893,0.652722,0.468333,1.019703,0.728234,Negative
1.006775,0.057435,-0.722735,-0.873944,-1.012718,-0.263476,-0.106351,0.430488,0.524568,0.096462,-1.091184,1.101859,Negative
0.813407,-1.602492,-0.062568,0.494118,-1.085547,4.763734,-0.374102,0.333363,0.006938,0.389043,0.010763,-0.182326,Negative
-1.715914,0.893672,-4.537163,-0.894122,-1.917493,1.492005,-1.236609,-1.801167,-0.553023,-0.149672,-0.338906,1.381874,Negative
1.52881,2.705698,0.085736,2.620327,2.860641,0.195218,0.315815,0.780296,-2.357659,1.136177,-0.862312,1.27552,Negative
0.744042,-3.749102,1.931512,2.346671,-1.109186,-1.36677,-1.644406,-1.546917,0.62456,-1.314353,-0.09969,-0.355945,Negative
-4.447267,-5.482708,-0.572812,-1.725039,0.796937,-2.949702,0.914989,-0.249617,-0.185216,1.087774,-0.549131,-0.991171,Negative
-0.933428,-1.504915,1.99996,1.113869,0.876316,-0.10472,1.482119,-0.521571,-1.482821,0.587856,-0.571939,0.390835,Positive
2.595434,7.206633,4.119766,-8.017831,0.159936,2.34208,-0.590385,-1.258311,2.866044,-0.409444,-0.659586,0.194404,Positive
3.103118,-2.820264,0.403927,-2.303757,-0.375656,1.181005,0.223387,3.624699,-0.388966,0.653953,-0.098724,-0.046482,Positive
4.895558,-1.648479,-1.400331,0.481728,-1.748611,1.795013,0.973792,1.181056,0.013042,0.808059,-1.296315,-0.869012,Negative
2.591517,-3.095133,-1.135131,-2.637315,0.90227,2.399635,-0.537029,0.785562,0.292786,0.249723,0.493923,-0.875751,Negative
-6.448119,1.945076,-3.704843,-3.04186,7.30264,-2.577433,0.235661,1.670142,1.056917,-1.490694,-0.990386,-0.099379,Positive
-6.900817,4.393714,-1.282527,-3.881001,3.425185,0.786486,-1.292299,-0.192597,-0.815794,-1.478421,-2.208233,-0.389542,Negative
-4.411863,1.125675,3.789528,0.784267,-2.684376,0.236626,-2.089852,0.262745,1.00707,-0.672073,0.253458,-0.180892,Positive
4.341315,-0.33118,-1.554301,2.673666,2.26804,2.004069,-2.277346,-0.312412,-0.959125,-0.505518,0.308626,0.124534,Negative
3.071664,2.520209,-0.112306,-2.009982,3.362109,2.117921,1.69352,-3.634425,4.586981,-0.841033,0.569929,0.169374,Negative
-0.286397,2.215852,0.05571,0.360166,1.591402,2.438822,1.216151,-2.788888,1.936536,-0.316388,-0.693663,1.666129,Negative
2.73606,-0.763162,1.077174,1.910423,-1.872914,-0.893745,0.073908,-1.705049,1.20789,-0.778166,-1.289256,-3.584349,Positive
1.676485,0.533251,-1.59373,2.557182,0.240087,0.001432,-2.198263,-0.536355,-0.587314,-0.082842,0.22624,0.256485,Negative
6.193642,1.652321,3.435963,-0.35579,-1.6977,-5.105857,-0.96255,2.516998,1.937916,0.163911,-0.294096,0.741216,Positive
-1.458167,3.580088,-0.972419,-0.323917,-2.103418,-1.099301,1.560117,1.090028,-0.015676,1.248744,-0.503205,-1.861355,Positive
7.970206,-0.591012,1.228975,1.425437,2.656387,-3.033469,0.52782,-3.15607,1.048107,1.144762,-0.145162,0.845528,Negative
6.843594,-1.089312,0.335004,-1.663898,0.089541,1.830392,2.69689,-1.154486,-0.314392,-0.412067,-1.157616,-0.446677,Negative
-1.768137,2.921697,-0.019744,1.867101,-0.128964,0.27018,2.849809,0.256355,-0.282579,-0.928567,1.327209,1.047687,Negative
2.679647,-1.011637,-0.268336,2.696581,0.158222,4.333367,2.280631,2.180963,-0.121196,0.038522,1.211309,0.104213,Positive
-2.603296,3.827773,-0.9833,-1.185644,-0.61302,-0.384133,-1.778951,-1.411512,-0.344415,0.540166,1.314273,0.743251,Negative
-0.013759,0.21975,-1.942859,0.92709,1.736339,1.212668,-0.948626,-0.68947,-1.715921,0.813075,-0.433051,1.235795,Positive
8.231216,1.854586,2.31777,1.245963,-0.830227,-3.134633,3.322344,1.119453,0.574341,1.433102,-1.866069,-0.236727,Positive
-3.122649,-3.820596,0.250911,-2.793235,-0.540758,-2.836438,-0.097807,2.247876,0.419535,0.384028,-0.529398,0.904336,Positive
1.761724,-1.031846,-1.15256,0.997652,-0.877353,0.109292,-0.734536,-2.291693,1.425439,0.84956,1.67573,1.241494,Negative
0.753877,0.786649,-0.39858,-2.987848,3.044722,1.60079,-1.350165,1.483248,0.437509,-0.622352,1.644127,-0.157557,Positive
0.511669,0.413784,0.902793,-0.91866,-2.163725,-2.755993,0.172642,-1.651338,-0.876294,1.725012,-1.084652,-1.377454,Negative
0.358052,1.423322,-3.987325,0.364909,-0.701197,-1.227367,-2.415259,-0.341393,-0.013946,1.435617,0.836589,-0.151137,Negative
-4.248582,3.214006,-0.062977,0.422455,-1.27788,0.120133,-2.407858,0.510226,0.085845,-0.776613,-2.135351,-2.238119,Positive
-2.49688,-0.584062,-3.589912,-3.205672,5.028728,-3.584354,-1.26854,0.330598,-1.125159,0.55989,-0.546924,-1.36555,Positive
-0.250637,0.086492,-1.851878,0.772279,-0.302685,-2.242712,1.356429,0.540251,-0.684694,-0.031465,-1.406589,-2.120028,Negative
3.179968,-0.151685,-0.96313,3.421627,1.329614,5.227784,-0.754237,-0.197085,0.286911,0.607357,0.916048,-0.149809,Negative
